order_id,item_id,product_id,product_name,category,sku,qty,price,discount,shipping_fee,tax,updated_at
TIK-ORD00000052,TIK-ITEM00000158,TIK-PROD0027,Skechers SmoothMotion Boots,Shoes,TIK-SKU0004,2,230,0,0,27.6,2025-06-07 09:15:58
TIK-ORD00000052,TIK-ITEM00000159,TIK-PROD0044,Dockers EnduraFit Jeans,Bottoms,TIK-SKU0012,3,180,5,0,32.4,2025-05-10 23:29:07
TIK-ORD00000053,TIK-ITEM00000160,TIK-PROD0033,New Balance AirMax Sandals,Shoes,TIK-SKU0066,1,260,9,0,15.6,2025-08-09 18:06:20
TIK-ORD00000053,TIK-ITEM00000161,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,3,180,1,0,32.4,2025-08-11 04:55:08
TIK-ORD00000053,TIK-ITEM00000162,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,1,110,5,0,6.6,2025-08-10 12:54:43
TIK-ORD00000053,TIK-ITEM00000163,TIK-PROD0041,Gap Distressed Cargo Pants,Bottoms,TIK-SKU0093,2,240,0,0,28.8,2025-08-11 00:18:06
TIK-ORD00000054,TIK-ITEM00000164,TIK-PROD0042,Dockers CoreFlex Jeans,Bottoms,TIK-SKU0037,3,210,5,0,37.8,2025-08-24 22:34:44
TIK-ORD00000054,TIK-ITEM00000165,TIK-PROD0010,Guess Contemporary Dress,Dresses,TIK-SKU0094,1,270,3,0,16.2,2025-08-21 05:25:20
TIK-ORD00000054,TIK-ITEM00000166,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,2,140,7,0,16.8,2025-08-21 09:44:39
TIK-ORD00000054,TIK-ITEM00000167,TIK-PROD0025,Gap SlimCore Chinos,Bottoms,TIK-SKU0058,1,180,1,0,10.8,2025-08-23 22:38:33
TIK-ORD00000054,TIK-ITEM00000168,TIK-PROD0007,Under Armour PowerMesh Track Jacket,Activewear,TIK-SKU0043,3,100,1,0,18.0,2025-08-23 11:22:32
TIK-ORD00000055,TIK-ITEM00000169,TIK-PROD0025,Gap SlimCore Chinos,Bottoms,TIK-SKU0058,3,180,1,0,32.4,2025-08-23 23:23:27
TIK-ORD00000055,TIK-ITEM00000170,TIK-PROD0048,Reebok SkinFit Yoga Pants,Activewear,TIK-SKU0079,1,230,0,0,13.8,2025-08-24 08:51:03
TIK-ORD00000056,TIK-ITEM00000171,TIK-PROD0046,Levi's ProStretch Trousers,Bottoms,TIK-SKU0100,1,170,2,0,10.2,2025-01-28 13:05:13
TIK-ORD00000056,TIK-ITEM00000172,TIK-PROD0011,Old Navy CoreFlex Chinos,Bottoms,TIK-SKU0045,1,310,8,0,18.6,2025-06-26 00:26:48
TIK-ORD00000056,TIK-ITEM00000173,TIK-PROD0007,Under Armour PowerMesh Track Jacket,Activewear,TIK-SKU0043,1,100,5,0,6.0,2025-06-07 21:06:38
TIK-ORD00000057,TIK-ITEM00000174,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,2,180,8,0,21.6,2024-07-13 17:34:50
TIK-ORD00000057,TIK-ITEM00000175,TIK-PROD0026,Banana Republic Ruched Mini Dress,Dresses,TIK-SKU0006,3,100,4,0,18.0,2024-07-16 13:37:09
TIK-ORD00000058,TIK-ITEM00000176,TIK-PROD0030,Adidas MotionWeave Sports Bra,Activewear,TIK-SKU0078,2,290,3,0,34.8,2024-11-06 20:21:16
TIK-ORD00000058,TIK-ITEM00000177,TIK-PROD0050,Gap MotionFlex Skirt,Bottoms,TIK-SKU0035,2,200,9,0,24.0,2025-01-01 10:04:34
TIK-ORD00000058,TIK-ITEM00000178,TIK-PROD0009,Nike Dri-FIT Sweatshirt,Tops,TIK-SKU0076,1,150,0,0,9.0,2024-10-04 02:29:25
TIK-ORD00000058,TIK-ITEM00000179,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,2,140,8,0,16.8,2024-09-18 01:18:22
TIK-ORD00000058,TIK-ITEM00000180,TIK-PROD0023,Nike SpeedTech Sandals,Shoes,TIK-SKU0072,3,80,3,0,14.4,2024-09-29 19:18:00
TIK-ORD00000059,TIK-ITEM00000181,TIK-PROD0028,Skechers GripLock Running Shoes,Shoes,TIK-SKU0008,3,160,4,0,28.8,2025-07-31 06:50:22
TIK-ORD00000059,TIK-ITEM00000182,TIK-PROD0044,Dockers EnduraFit Jeans,Bottoms,TIK-SKU0012,2,180,5,0,21.6,2025-08-07 19:37:50
TIK-ORD00000059,TIK-ITEM00000183,TIK-PROD0021,Puma CoolTouch T-Shirt,Tops,TIK-SKU0054,2,130,9,0,15.6,2025-08-06 22:04:18
TIK-ORD00000060,TIK-ITEM00000184,TIK-PROD0022,Levi's Distressed Skirt,Bottoms,TIK-SKU0051,3,240,0,0,43.2,2025-02-03 14:27:24
TIK-ORD00000060,TIK-ITEM00000185,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,2,180,3,0,21.6,2025-02-09 00:17:28
TIK-ORD00000060,TIK-ITEM00000186,TIK-PROD0010,Guess Contemporary Dress,Dresses,TIK-SKU0094,2,270,8,0,32.4,2025-01-31 15:52:52
TIK-ORD00000060,TIK-ITEM00000187,TIK-PROD0004,Marmot Lightweight Sweater,Outerwear,TIK-SKU0084,1,260,9,0,15.6,2025-02-16 01:57:11
TIK-ORD00000060,TIK-ITEM00000188,TIK-PROD0046,Levi's ProStretch Trousers,Bottoms,TIK-SKU0100,3,170,7,0,30.6,2025-02-21 02:44:20
TIK-ORD00000061,TIK-ITEM00000189,TIK-PROD0048,Reebok SkinFit Yoga Pants,Activewear,TIK-SKU0079,2,230,9,0,27.6,2025-07-21 02:33:32
TIK-ORD00000062,TIK-ITEM00000190,TIK-PROD0017,Puma TrueShape Shirt,Tops,TIK-SKU0046,3,230,9,0,41.4,2025-03-16 11:02:25
TIK-ORD00000062,TIK-ITEM00000191,TIK-PROD0004,Marmot Lightweight Sweater,Outerwear,TIK-SKU0084,2,260,8,0,31.2,2025-02-12 07:42:21
TIK-ORD00000062,TIK-ITEM00000192,TIK-PROD0048,Reebok SkinFit Yoga Pants,Activewear,TIK-SKU0079,1,230,0,0,13.8,2025-02-13 19:12:26
TIK-ORD00000063,TIK-ITEM00000193,TIK-PROD0010,Guess Contemporary Dress,Dresses,TIK-SKU0094,1,270,4,0,16.2,2025-07-24 22:55:39
TIK-ORD00000064,TIK-ITEM00000194,TIK-PROD0027,Skechers SmoothMotion Boots,Shoes,TIK-SKU0004,3,230,1,0,41.4,2025-01-23 17:21:58
TIK-ORD00000064,TIK-ITEM00000195,TIK-PROD0036,Ann Taylor Floral Mini Dress,Dresses,TIK-SKU0087,1,130,2,0,7.8,2024-10-17 12:05:20
TIK-ORD00000064,TIK-ITEM00000196,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,3,180,9,0,32.4,2024-11-28 06:16:48
TIK-ORD00000064,TIK-ITEM00000197,TIK-PROD0023,Nike SpeedTech Sandals,Shoes,TIK-SKU0072,2,80,2,0,9.6,2024-12-02 10:24:26
TIK-ORD00000064,TIK-ITEM00000198,TIK-PROD0015,Patagonia Lightweight Coat,Outerwear,TIK-SKU0021,3,170,4,0,30.6,2024-10-20 02:51:58
TIK-ORD00000065,TIK-ITEM00000199,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,1,270,5,0,16.2,2025-08-06 08:16:26
TIK-ORD00000066,TIK-ITEM00000200,TIK-PROD0014,Adidas Ultraboost Boots,Shoes,TIK-SKU0013,3,80,4,0,14.4,2024-03-15 16:55:08
TIK-ORD00000066,TIK-ITEM00000201,TIK-PROD0037,Marmot Lightweight Cardigan,Outerwear,TIK-SKU0048,3,290,7,0,52.2,2024-04-29 04:45:49
TIK-ORD00000066,TIK-ITEM00000202,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,2,270,6,0,32.4,2024-04-07 22:16:55
TIK-ORD00000066,TIK-ITEM00000203,TIK-PROD0013,Gap FlexLite Skirt,Bottoms,TIK-SKU0061,2,90,8,0,10.8,2024-04-14 15:09:07
TIK-ORD00000067,TIK-ITEM00000204,TIK-PROD0005,New Balance GlideStep Sandals,Shoes,TIK-SKU0015,3,100,2,0,18.0,2025-05-03 07:00:36
TIK-ORD00000067,TIK-ITEM00000205,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,2,270,3,0,32.4,2025-04-02 11:43:58
TIK-ORD00000068,TIK-ITEM00000206,TIK-PROD0018,Reebok HeatGear Track Jacket,Activewear,TIK-SKU0041,1,100,2,0,6.0,2025-07-30 16:27:44
TIK-ORD00000068,TIK-ITEM00000207,TIK-PROD0005,New Balance GlideStep Sandals,Shoes,TIK-SKU0015,2,100,7,0,12.0,2025-08-10 18:36:14
TIK-ORD00000068,TIK-ITEM00000208,TIK-PROD0037,Marmot Lightweight Cardigan,Outerwear,TIK-SKU0048,2,290,3,0,34.8,2025-07-30 16:24:16
TIK-ORD00000068,TIK-ITEM00000209,TIK-PROD0001,Champion Seamless Athletic Tee,Activewear,TIK-SKU0049,2,110,5,0,13.2,2025-07-25 02:06:29
TIK-ORD00000069,TIK-ITEM00000210,TIK-PROD0016,Champion SkinFit Running Shorts,Activewear,TIK-SKU0047,2,80,2,0,9.6,2025-08-28 12:12:20
TIK-ORD00000069,TIK-ITEM00000211,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,3,180,9,0,32.4,2025-08-27 20:03:53
TIK-ORD00000069,TIK-ITEM00000212,TIK-PROD0005,New Balance GlideStep Sandals,Shoes,TIK-SKU0015,1,100,0,0,6.0,2025-08-28 19:29:06
TIK-ORD00000070,TIK-ITEM00000213,TIK-PROD0015,Patagonia Lightweight Coat,Outerwear,TIK-SKU0021,2,170,6,0,20.4,2024-06-17 22:34:48
TIK-ORD00000070,TIK-ITEM00000214,TIK-PROD0034,Calvin Klein UtilityStyle Jacket,Outerwear,TIK-SKU0083,2,180,5,0,21.6,2024-06-27 07:07:43
TIK-ORD00000071,TIK-ITEM00000215,TIK-PROD0002,Under Armour PowerMesh Leggings,Activewear,TIK-SKU0029,2,50,0,2,6.0,2025-05-24 03:35:59
TIK-ORD00000071,TIK-ITEM00000216,TIK-PROD0027,Skechers SmoothMotion Boots,Shoes,TIK-SKU0004,3,230,5,0,41.4,2024-12-30 05:05:19
TIK-ORD00000071,TIK-ITEM00000217,TIK-PROD0035,The North Face Oversized Hoodie,Outerwear,TIK-SKU0089,2,80,9,0,9.6,2024-12-31 17:44:44
TIK-ORD00000071,TIK-ITEM00000218,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,3,200,1,0,36.0,2025-03-07 11:57:08
TIK-ORD00000072,TIK-ITEM00000219,TIK-PROD0039,Puma RapidDry Track Jacket,Activewear,TIK-SKU0088,2,280,8,0,33.6,2025-08-21 11:55:08
TIK-ORD00000073,TIK-ITEM00000220,TIK-PROD0001,Champion Seamless Athletic Tee,Activewear,TIK-SKU0049,2,110,9,0,13.2,2025-06-20 13:43:28
TIK-ORD00000074,TIK-ITEM00000221,TIK-PROD0010,Guess Contemporary Dress,Dresses,TIK-SKU0094,2,270,4,0,32.4,2025-08-26 22:30:34
TIK-ORD00000074,TIK-ITEM00000222,TIK-PROD0013,Gap FlexLite Skirt,Bottoms,TIK-SKU0061,1,90,4,0,5.4,2025-08-26 13:40:45
TIK-ORD00000074,TIK-ITEM00000223,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,2,140,0,0,16.8,2025-08-27 05:11:55
TIK-ORD00000075,TIK-ITEM00000224,TIK-PROD0015,Patagonia Lightweight Coat,Outerwear,TIK-SKU0021,1,170,0,0,10.2,2025-04-17 02:02:07
TIK-ORD00000075,TIK-ITEM00000225,TIK-PROD0014,Adidas Ultraboost Boots,Shoes,TIK-SKU0013,3,80,2,0,14.4,2025-04-29 20:44:04
TIK-ORD00000075,TIK-ITEM00000226,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,3,110,7,0,19.8,2025-04-29 06:14:30
TIK-ORD00000075,TIK-ITEM00000227,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,2,200,4,0,24.0,2025-04-29 06:17:53
TIK-ORD00000075,TIK-ITEM00000228,TIK-PROD0028,Skechers GripLock Running Shoes,Shoes,TIK-SKU0008,2,160,3,0,19.2,2025-04-23 15:07:35
TIK-ORD00000076,TIK-ITEM00000229,TIK-PROD0010,Guess Contemporary Dress,Dresses,TIK-SKU0094,1,270,9,0,16.2,2024-11-11 04:10:26
TIK-ORD00000077,TIK-ITEM00000230,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,2,270,8,0,32.4,2025-07-29 22:43:00
TIK-ORD00000077,TIK-ITEM00000231,TIK-PROD0009,Nike Dri-FIT Sweatshirt,Tops,TIK-SKU0076,3,150,3,0,27.0,2025-07-24 09:24:23
TIK-ORD00000077,TIK-ITEM00000232,TIK-PROD0039,Puma RapidDry Track Jacket,Activewear,TIK-SKU0088,2,280,7,0,33.6,2025-07-31 02:58:39
TIK-ORD00000077,TIK-ITEM00000233,TIK-PROD0019,American Eagle High-Rise Skirt,Bottoms,TIK-SKU0014,3,160,9,0,28.8,2025-06-25 01:20:28
TIK-ORD00000077,TIK-ITEM00000234,TIK-PROD0050,Gap MotionFlex Skirt,Bottoms,TIK-SKU0035,2,200,6,0,24.0,2025-07-17 23:41:18
TIK-ORD00000078,TIK-ITEM00000235,TIK-PROD0039,Puma RapidDry Track Jacket,Activewear,TIK-SKU0088,1,280,8,0,16.8,2025-05-17 09:51:52
TIK-ORD00000079,TIK-ITEM00000236,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,3,200,9,0,36.0,2024-08-29 04:26:47
TIK-ORD00000079,TIK-ITEM00000237,TIK-PROD0002,Under Armour PowerMesh Leggings,Activewear,TIK-SKU0029,1,50,0,10,3.0,2024-09-28 15:08:13
TIK-ORD00000079,TIK-ITEM00000238,TIK-PROD0027,Skechers SmoothMotion Boots,Shoes,TIK-SKU0004,2,230,9,0,27.6,2024-03-19 23:13:53
TIK-ORD00000080,TIK-ITEM00000239,TIK-PROD0013,Gap FlexLite Skirt,Bottoms,TIK-SKU0061,3,90,5,0,16.2,2025-06-20 22:37:08
TIK-ORD00000080,TIK-ITEM00000240,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,2,270,4,0,32.4,2025-06-14 02:19:41
TIK-ORD00000080,TIK-ITEM00000241,TIK-PROD0043,Nike AirFlow T-Shirt,Tops,TIK-SKU0005,1,200,0,0,12.0,2025-05-16 11:41:19
TIK-ORD00000080,TIK-ITEM00000242,TIK-PROD0015,Patagonia Lightweight Coat,Outerwear,TIK-SKU0021,1,170,0,0,10.2,2025-05-10 20:31:07
TIK-ORD00000081,TIK-ITEM00000243,TIK-PROD0001,Champion Seamless Athletic Tee,Activewear,TIK-SKU0049,1,110,0,0,6.6,2025-01-13 16:49:35
TIK-ORD00000081,TIK-ITEM00000244,TIK-PROD0018,Reebok HeatGear Track Jacket,Activewear,TIK-SKU0041,3,100,8,0,18.0,2024-12-27 18:06:09
TIK-ORD00000081,TIK-ITEM00000245,TIK-PROD0004,Marmot Lightweight Sweater,Outerwear,TIK-SKU0084,1,260,4,0,15.6,2024-12-02 17:02:54
TIK-ORD00000081,TIK-ITEM00000246,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,2,140,9,0,16.8,2024-11-21 10:41:13
TIK-ORD00000081,TIK-ITEM00000247,TIK-PROD0012,Nike FreshFoam Sandals,Shoes,TIK-SKU0027,3,220,9,0,39.6,2024-12-14 22:20:41
TIK-ORD00000082,TIK-ITEM00000248,TIK-PROD0018,Reebok HeatGear Track Jacket,Activewear,TIK-SKU0041,3,100,3,0,18.0,2024-01-20 07:34:56
TIK-ORD00000083,TIK-ITEM00000249,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,1,200,2,0,12.0,2025-07-19 11:02:59
TIK-ORD00000083,TIK-ITEM00000250,TIK-PROD0015,Patagonia Lightweight Coat,Outerwear,TIK-SKU0021,1,170,6,0,10.2,2025-07-16 09:27:09
TIK-ORD00000083,TIK-ITEM00000251,TIK-PROD0043,Nike AirFlow T-Shirt,Tops,TIK-SKU0005,1,200,1,0,12.0,2025-07-24 06:06:53
TIK-ORD00000083,TIK-ITEM00000252,TIK-PROD0044,Dockers EnduraFit Jeans,Bottoms,TIK-SKU0012,2,180,7,0,21.6,2025-07-18 09:07:43
TIK-ORD00000084,TIK-ITEM00000253,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,3,200,1,0,36.0,2025-07-05 17:56:47
TIK-ORD00000085,TIK-ITEM00000254,TIK-PROD0006,Vans GripLock Boots,Shoes,TIK-SKU0010,2,180,6,0,21.6,2025-08-19 07:46:20
TIK-ORD00000085,TIK-ITEM00000255,TIK-PROD0020,Tommy Hilfiger UtilityStyle Cardigan,Outerwear,TIK-SKU0062,3,50,0,11,9.0,2025-08-19 15:09:41
TIK-ORD00000086,TIK-ITEM00000256,TIK-PROD0017,Puma TrueShape Shirt,Tops,TIK-SKU0046,3,230,0,0,41.4,2025-05-24 22:35:45
TIK-ORD00000086,TIK-ITEM00000257,TIK-PROD0045,Dockers EnduraFit Skirt,Bottoms,TIK-SKU0060,3,150,3,0,27.0,2025-07-04 00:48:04
TIK-ORD00000086,TIK-ITEM00000258,TIK-PROD0042,Dockers CoreFlex Jeans,Bottoms,TIK-SKU0037,2,210,8,0,25.2,2025-07-13 22:27:07
TIK-ORD00000087,TIK-ITEM00000259,TIK-PROD0048,Reebok SkinFit Yoga Pants,Activewear,TIK-SKU0079,2,230,3,0,27.6,2025-07-29 16:17:13
TIK-ORD00000087,TIK-ITEM00000260,TIK-PROD0034,Calvin Klein UtilityStyle Jacket,Outerwear,TIK-SKU0083,2,180,6,0,21.6,2025-06-08 04:09:55
TIK-ORD00000087,TIK-ITEM00000261,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,1,110,4,0,6.6,2025-07-01 14:11:16
TIK-ORD00000087,TIK-ITEM00000262,TIK-PROD0028,Skechers GripLock Running Shoes,Shoes,TIK-SKU0008,2,160,4,0,19.2,2025-06-08 10:27:18
TIK-ORD00000088,TIK-ITEM00000263,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,1,110,0,0,6.6,2024-08-04 00:50:58
TIK-ORD00000088,TIK-ITEM00000264,TIK-PROD0035,The North Face Oversized Hoodie,Outerwear,TIK-SKU0089,2,80,8,0,9.6,2024-09-09 02:18:52
TIK-ORD00000088,TIK-ITEM00000265,TIK-PROD0040,Lee TaperedFit Cargo Pants,Bottoms,TIK-SKU0009,1,120,0,0,7.2,2025-02-22 20:52:38
TIK-ORD00000088,TIK-ITEM00000266,TIK-PROD0030,Adidas MotionWeave Sports Bra,Activewear,TIK-SKU0078,3,290,2,0,52.2,2025-03-18 01:25:18
TIK-ORD00000088,TIK-ITEM00000267,TIK-PROD0034,Calvin Klein UtilityStyle Jacket,Outerwear,TIK-SKU0083,3,180,7,0,32.4,2024-09-22 23:11:45
TIK-ORD00000089,TIK-ITEM00000268,TIK-PROD0044,Dockers EnduraFit Jeans,Bottoms,TIK-SKU0012,1,180,1,0,10.8,2025-07-09 21:10:04
TIK-ORD00000089,TIK-ITEM00000269,TIK-PROD0002,Under Armour PowerMesh Leggings,Activewear,TIK-SKU0029,2,50,0,1,6.0,2025-07-10 10:12:55
TIK-ORD00000090,TIK-ITEM00000270,TIK-PROD0021,Puma CoolTouch T-Shirt,Tops,TIK-SKU0054,2,130,2,0,15.6,2024-12-22 18:16:14
TIK-ORD00000090,TIK-ITEM00000271,TIK-PROD0014,Adidas Ultraboost Boots,Shoes,TIK-SKU0013,3,80,3,0,14.4,2025-01-08 18:44:55
TIK-ORD00000090,TIK-ITEM00000272,TIK-PROD0018,Reebok HeatGear Track Jacket,Activewear,TIK-SKU0041,2,100,7,0,12.0,2025-01-05 01:50:35
TIK-ORD00000090,TIK-ITEM00000273,TIK-PROD0013,Gap FlexLite Skirt,Bottoms,TIK-SKU0061,1,90,1,0,5.4,2025-02-15 03:40:00
TIK-ORD00000091,TIK-ITEM00000274,TIK-PROD0037,Marmot Lightweight Cardigan,Outerwear,TIK-SKU0048,3,290,3,0,52.2,2025-06-27 10:57:48
TIK-ORD00000091,TIK-ITEM00000275,TIK-PROD0047,Under Armour AeroCool Track Jacket,Activewear,TIK-SKU0026,2,270,5,0,32.4,2025-06-27 06:17:34
TIK-ORD00000091,TIK-ITEM00000276,TIK-PROD0025,Gap SlimCore Chinos,Bottoms,TIK-SKU0058,3,180,2,0,32.4,2025-06-27 00:15:49
TIK-ORD00000092,TIK-ITEM00000277,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,3,140,3,0,25.2,2025-04-02 14:52:49
TIK-ORD00000092,TIK-ITEM00000278,TIK-PROD0008,Nike Cropped Polo Shirt,Tops,TIK-SKU0022,2,290,9,0,34.8,2025-07-27 22:51:45
TIK-ORD00000092,TIK-ITEM00000279,TIK-PROD0034,Calvin Klein UtilityStyle Jacket,Outerwear,TIK-SKU0083,1,180,0,0,10.8,2025-07-07 00:29:31
TIK-ORD00000092,TIK-ITEM00000280,TIK-PROD0029,Calvin Klein Layered Mini Dress,Dresses,TIK-SKU0085,2,270,3,0,32.4,2025-03-12 00:34:08
TIK-ORD00000092,TIK-ITEM00000281,TIK-PROD0031,Banana Republic Ruched Dress,Dresses,TIK-SKU0063,3,200,1,0,36.0,2025-03-23 21:19:06
TIK-ORD00000093,TIK-ITEM00000282,TIK-PROD0004,Marmot Lightweight Sweater,Outerwear,TIK-SKU0084,2,260,7,0,31.2,2025-08-03 07:25:15
TIK-ORD00000093,TIK-ITEM00000283,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,2,110,1,0,13.2,2025-07-31 16:36:52
TIK-ORD00000093,TIK-ITEM00000284,TIK-PROD0038,Dockers CoreFlex Trousers,Bottoms,TIK-SKU0082,3,140,1,0,25.2,2025-07-27 20:45:44
TIK-ORD00000093,TIK-ITEM00000285,TIK-PROD0030,Adidas MotionWeave Sports Bra,Activewear,TIK-SKU0078,3,290,2,0,52.2,2025-07-29 19:40:29
TIK-ORD00000094,TIK-ITEM00000286,TIK-PROD0037,Marmot Lightweight Cardigan,Outerwear,TIK-SKU0048,2,290,3,0,34.8,2025-05-26 17:58:06
TIK-ORD00000094,TIK-ITEM00000287,TIK-PROD0030,Adidas MotionWeave Sports Bra,Activewear,TIK-SKU0078,2,290,8,0,34.8,2025-06-02 07:32:59
TIK-ORD00000094,TIK-ITEM00000288,TIK-PROD0033,New Balance AirMax Sandals,Shoes,TIK-SKU0066,1,260,8,0,15.6,2025-05-11 10:05:51
TIK-ORD00000094,TIK-ITEM00000289,TIK-PROD0034,Calvin Klein UtilityStyle Jacket,Outerwear,TIK-SKU0083,3,180,6,0,32.4,2025-04-05 18:59:15
TIK-ORD00000095,TIK-ITEM00000290,TIK-PROD0050,Gap MotionFlex Skirt,Bottoms,TIK-SKU0035,3,200,6,0,36.0,2025-08-16 01:02:27
TIK-ORD00000095,TIK-ITEM00000291,TIK-PROD0001,Champion Seamless Athletic Tee,Activewear,TIK-SKU0049,2,110,4,0,13.2,2025-08-15 22:54:50
TIK-ORD00000096,TIK-ITEM00000292,TIK-PROD0037,Marmot Lightweight Cardigan,Outerwear,TIK-SKU0048,2,290,4,0,34.8,2025-06-15 06:40:08
TIK-ORD00000096,TIK-ITEM00000293,TIK-PROD0047,Under Armour AeroCool Track Jacket,Activewear,TIK-SKU0026,1,270,9,0,16.2,2025-06-05 15:16:32
TIK-ORD00000097,TIK-ITEM00000294,TIK-PROD0008,Nike Cropped Polo Shirt,Tops,TIK-SKU0022,3,290,2,0,52.2,2025-04-04 06:40:36
TIK-ORD00000097,TIK-ITEM00000295,TIK-PROD0017,Puma TrueShape Shirt,Tops,TIK-SKU0046,2,230,8,0,27.6,2025-01-13 00:23:58
TIK-ORD00000097,TIK-ITEM00000296,TIK-PROD0041,Gap Distressed Cargo Pants,Bottoms,TIK-SKU0093,3,240,0,0,43.2,2025-01-24 03:15:09
TIK-ORD00000098,TIK-ITEM00000297,TIK-PROD0041,Gap Distressed Cargo Pants,Bottoms,TIK-SKU0093,2,240,9,0,28.8,2024-07-24 08:21:28
TIK-ORD00000098,TIK-ITEM00000298,TIK-PROD0030,Adidas MotionWeave Sports Bra,Activewear,TIK-SKU0078,3,290,5,0,52.2,2025-05-30 09:50:48
TIK-ORD00000098,TIK-ITEM00000299,TIK-PROD0020,Tommy Hilfiger UtilityStyle Cardigan,Outerwear,TIK-SKU0062,3,50,0,12,9.0,2024-07-11 18:51:02
TIK-ORD00000098,TIK-ITEM00000300,TIK-PROD0049,Tommy Hilfiger TrueShape Shirt,Tops,TIK-SKU0007,1,110,5,0,6.6,2024-08-20 18:36:38
TIK-ORD00000099,TIK-ITEM00000301,TIK-PROD0007,Under Armour PowerMesh Track Jacket,Activewear,TIK-SKU0043,1,100,0,0,6.0,2025-06-23 14:15:09
TIK-ORD00000099,TIK-ITEM00000302,TIK-PROD0028,Skechers GripLock Running Shoes,Shoes,TIK-SKU0008,1,160,5,0,9.6,2025-06-13 03:24:58
TIK-ORD00000099,TIK-ITEM00000303,TIK-PROD0013,Gap FlexLite Skirt,Bottoms,TIK-SKU0061,3,90,7,0,16.2,2025-06-16 05:33:35
TIK-ORD00000099,TIK-ITEM00000304,TIK-PROD0012,Nike FreshFoam Sandals,Shoes,TIK-SKU0027,3,220,4,0,39.6,2025-07-04 17:30:24
TIK-ORD00000100,TIK-ITEM00000305,TIK-PROD0044,Dockers EnduraFit Jeans,Bottoms,TIK-SKU0012,1,180,2,0,10.8,2025-07-25 20:43:41
TIK-ORD00000100,TIK-ITEM00000306,TIK-PROD0047,Under Armour AeroCool Track Jacket,Activewear,TIK-SKU0026,2,270,0,0,32.4,2025-07-24 22:28:37
TIK-ORD00000100,TIK-ITEM00000307,TIK-PROD0005,New Balance GlideStep Sandals,Shoes,TIK-SKU0015,1,100,1,0,6.0,2025-07-27 22:18:03
